ID,age,age_range,gender,education,AGR_raw,CON_raw,EXT_raw,NEU_raw,OPE_raw,educ,ethnic,region,clin_status,A1,A2,A3,A4,A5,C1,C2,C3,C4,C5,E1,E2,E3,E4,E5,N1,N2,N3,N4,N5,O1,O2,O3,O4,O5
200057,35,25 to 39 yo,female,5,23,22,22,19,19,BA_plus,black,midwest,typ,moderately_inaccurate,moderately_accurate,very_accurate,slightly_accurate,very_accurate,very_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_accurate,very_inaccurate,slightly_accurate,very_accurate,slightly_accurate,slightly_accurate,very_accurate,moderately_inaccurate,slightly_accurate,very_accurate,very_inaccurate
200058,23,19 to 24 yo,female,4,7,17,15,13,18,BA_plus,white,west,typ,moderately_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,moderately_inaccurate,slightly_accurate,very_inaccurate,very_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,very_accurate,very_inaccurate,very_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_inaccurate,very_inaccurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate
200059,44,40 yo or older,female,3,26,18,19,21,24,some_college,asian,south,clin,slightly_inaccurate,moderately_accurate,very_accurate,very_accurate,very_accurate,slightly_accurate,very_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,very_inaccurate,slightly_accurate,very_accurate,very_accurate,slightly_inaccurate,moderately_accurate,moderately_inaccurate,moderately_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,moderately_inaccurate
200060,46,40 yo or older,female,3,30,22,23,22,19,some_college,hispanic,west,typ,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_inaccurate,slightly_inaccurate,moderately_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,very_accurate,very_accurate,very_accurate,very_accurate,slightly_inaccurate,very_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,very_accurate,moderately_inaccurate
200061,23,19 to 24 yo,female,3,26,17,19,21,19,some_college,black,northeast,typ,moderately_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,slightly_accurate,moderately_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,slightly_inaccurate,moderately_accurate,moderately_accurate,very_inaccurate
200062,26,25 to 39 yo,female,3,21,21,18,9,18,some_college,white,south,typ,very_inaccurate,very_accurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,very_inaccurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_inaccurate
200063,20,19 to 24 yo,female,3,22,17,21,13,17,some_college,white,west,typ,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,very_accurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate
200064,31,25 to 39 yo,female,3,25,21,18,12,25,some_college,black,south,clin,very_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,very_inaccurate,slightly_accurate,very_inaccurate,very_inaccurate,moderately_accurate,very_accurate,moderately_accurate,very_inaccurate,very_inaccurate,slightly_accurate,very_inaccurate,moderately_accurate,very_accurate,moderately_accurate,very_accurate,very_accurate,moderately_inaccurate
200065,34,25 to 39 yo,male,5,19,14,19,10,18,BA_plus,other,south,clin,very_inaccurate,moderately_inaccurate,moderately_accurate,very_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,very_inaccurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,very_inaccurate,very_inaccurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,moderately_accurate,very_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate
200066,32,25 to 39 yo,female,2,22,24,14,26,26,HS_grad,white,south,typ,slightly_accurate,slightly_accurate,slightly_accurate,very_accurate,slightly_accurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,very_accurate,very_accurate,very_accurate,slightly_accurate,moderately_accurate,very_accurate,moderately_accurate
200067,19,19 to 24 yo,female,3,23,16,21,10,19,some_college,white,west,typ,moderately_inaccurate,slightly_accurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,very_inaccurate,slightly_inaccurate,moderately_inaccurate,very_accurate,moderately_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,very_inaccurate,slightly_accurate,moderately_inaccurate,very_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate
200068,23,19 to 24 yo,female,3,24,20,20,21,22,some_college,white,south,typ,very_inaccurate,very_accurate,very_accurate,moderately_accurate,very_accurate,slightly_accurate,slightly_accurate,very_accurate,slightly_accurate,moderately_inaccurate,very_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,slightly_inaccurate,very_accurate,slightly_accurate,very_accurate,moderately_accurate,very_accurate,very_inaccurate
200069,29,25 to 39 yo,female,3,23,16,18,12,17,some_college,hispanic,south,typ,slightly_inaccurate,slightly_accurate,moderately_accurate,very_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,very_inaccurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,slightly_accurate,very_inaccurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_inaccurate
200070,38,25 to 39 yo,female,5,19,24,22,21,25,BA_plus,white,south,typ,slightly_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_inaccurate,very_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,very_accurate,moderately_accurate,slightly_accurate,very_accurate,slightly_accurate,moderately_accurate,very_accurate
200071,35,25 to 39 yo,female,5,11,17,23,14,18,BA_plus,hispanic,south,typ,slightly_inaccurate,slightly_accurate,moderately_inaccurate,very_inaccurate,very_inaccurate,very_accurate,very_accurate,slightly_inaccurate,very_inaccurate,very_inaccurate,very_accurate,slightly_inaccurate,very_accurate,moderately_inaccurate,very_accurate,very_inaccurate,moderately_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,very_accurate,very_inaccurate,moderately_accurate,moderately_accurate,very_inaccurate
200072,27,25 to 39 yo,female,3,21,19,16,20,21,some_college,white,west,typ,slightly_inaccurate,slightly_accurate,slightly_accurate,very_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,very_inaccurate,moderately_accurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate
200073,38,25 to 39 yo,female,3,29,20,21,6,12,some_college,white,south,typ,moderately_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_inaccurate,moderately_inaccurate,very_inaccurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_inaccurate,moderately_inaccurate,very_inaccurate,very_inaccurate,very_accurate,very_inaccurate,slightly_inaccurate,very_inaccurate,very_inaccurate
200074,26,25 to 39 yo,female,3,23,19,23,10,18,some_college,hispanic,west,typ,moderately_inaccurate,moderately_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_inaccurate,very_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,very_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,very_inaccurate,slightly_accurate,very_accurate,moderately_inaccurate
200075,56,40 yo or older,male,4,25,21,15,22,20,BA_plus,white,midwest,typ,very_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,very_inaccurate,slightly_accurate,very_inaccurate,very_inaccurate,moderately_inaccurate,moderately_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,slightly_accurate,very_inaccurate,very_accurate,very_inaccurate,very_accurate,very_accurate,very_inaccurate
200076,24,19 to 24 yo,female,4,24,17,24,21,22,BA_plus,asian,south,typ,moderately_inaccurate,slightly_accurate,very_accurate,very_accurate,very_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,very_accurate,very_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,very_accurate,very_accurate,moderately_inaccurate
200077,39,25 to 39 yo,female,4,22,20,17,12,19,BA_plus,black,northeast,typ,very_inaccurate,moderately_accurate,very_accurate,very_accurate,slightly_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,very_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,very_inaccurate,moderately_accurate,moderately_accurate,slightly_inaccurate
200078,20,19 to 24 yo,female,3,21,14,23,8,17,some_college,black,south,clin,slightly_accurate,moderately_accurate,moderately_accurate,very_inaccurate,very_accurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,very_accurate,moderately_accurate,very_inaccurate,slightly_accurate,very_inaccurate,very_inaccurate,very_inaccurate,slightly_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_inaccurate
200079,40,40 yo or older,male,3,23,14,20,10,23,some_college,black,south,typ,very_inaccurate,moderately_accurate,moderately_accurate,very_accurate,very_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,very_accurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,very_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,moderately_accurate
200080,21,19 to 24 yo,male,3,27,18,23,5,19,some_college,white,south,typ,moderately_accurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,very_accurate,very_inaccurate,very_inaccurate,very_accurate,very_inaccurate,moderately_accurate,moderately_accurate,very_accurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,very_accurate,very_inaccurate,very_accurate,moderately_accurate,very_inaccurate
200081,21,19 to 24 yo,male,3,22,17,19,7,18,some_college,black,midwest,typ,moderately_inaccurate,slightly_accurate,moderately_accurate,very_accurate,moderately_accurate,slightly_accurate,very_accurate,slightly_accurate,very_inaccurate,moderately_inaccurate,very_inaccurate,very_inaccurate,very_accurate,very_accurate,moderately_accurate,very_inaccurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,very_inaccurate,moderately_accurate,very_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate
200082,53,40 yo or older,female,4,18,23,19,18,23,BA_plus,black,south,typ,very_inaccurate,moderately_accurate,moderately_accurate,very_inaccurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,very_inaccurate,very_accurate,moderately_inaccurate,very_inaccurate,moderately_accurate,moderately_accurate,very_accurate,very_inaccurate,very_inaccurate,moderately_accurate,moderately_accurate,very_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate
200083,36,25 to 39 yo,female,4,20,17,18,20,17,BA_plus,asian,northeast,typ,very_inaccurate,moderately_accurate,slightly_accurate,very_accurate,slightly_accurate,very_inaccurate,very_accurate,very_accurate,very_inaccurate,slightly_inaccurate,very_accurate,very_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,moderately_accurate,very_inaccurate,slightly_accurate,moderately_accurate
200084,31,25 to 39 yo,female,1,21,21,17,9,21,no_HS,white,south,typ,moderately_inaccurate,slightly_accurate,very_accurate,slightly_accurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate,very_inaccurate,moderately_inaccurate,very_accurate,slightly_inaccurate,moderately_accurate,moderately_inaccurate,slightly_accurate,very_inaccurate,very_inaccurate,very_inaccurate,moderately_accurate,moderately_inaccurate,very_accurate,very_accurate,moderately_inaccurate
200085,25,25 to 39 yo,female,5,20,17,16,9,19,BA_plus,hispanic,south,clin,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,slightly_accurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_inaccurate,very_accurate,moderately_inaccurate
